VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, TEXCOORD0.x, TEXCOORD0.y
5333, 1255, -0.09448,  0.00296,  0.27527, -0.17041,  0.98242, -0.07397,  0.00, -0.95215, -0.18347, -0.2439,  1.00, -0.04968,  0.06995
5334, 1251, -0.05063,  0.01147,  0.26736, -0.20142,  0.97119, -0.1261,  0.00, -0.93359, -0.22937, -0.27588,  1.00, -0.0968,  0.04602
5335, 1255, -0.09448,  0.00296,  0.27527, -0.17041,  0.98242, -0.07397,  0.00, -0.95215, -0.18347, -0.2439,  1.00, -0.04968,  0.06995
5336, 1248, -0.08039,  0.00376,  0.2862, -0.28125,  0.79736,  0.53369,  0.00, -0.94531, -0.13379, -0.29785,  1.00, -0.06903,  0.07788
5337, 1256, -0.10899, -1.57095E-17,  0.27724, -0.23413,  0.94775, -0.2168,  0.00, -0.94092, -0.2771, -0.19482,  1.00, -0.03326,  0.07587
5338, 1254, -0.11835, -1.57095E-17,  0.28777, -0.12262,  0.99023,  0.06311,  0.00, -0.97754, -0.10968, -0.17871,  1.00, -0.0255,  0.09039
5339, 1255, -0.09448,  0.00296,  0.27527, -0.17041,  0.98242, -0.07397,  0.00, -0.95215, -0.18347, -0.2439,  1.00, -0.04968,  0.06995
5340, 1255, -0.09448,  0.00296,  0.27527, -0.17041,  0.98242, -0.07397,  0.00, -0.95215, -0.18347, -0.2439,  1.00, -0.04968,  0.06995
5341, 1257, -0.09326,  0.00157,  0.267, -0.35767,  0.69336, -0.62549,  0.00, -0.875, -0.48291, -0.03494,  1.00, -0.0481,  0.06009
5342, 1256, -0.10899, -1.57095E-17,  0.27724, -0.23413,  0.94775, -0.2168,  0.00, -0.94092, -0.2771, -0.19482,  1.00, -0.03326,  0.07587
5343, 1257, -0.09326,  0.00157,  0.267, -0.35767,  0.69336, -0.62549,  0.00, -0.875, -0.48291, -0.03494,  1.00, -0.0481,  0.06009
5344, 1258, -0.09359, -1.57095E-17,  0.26666, -0.44385,  0.2749, -0.85303,  0.00, -0.72998, -0.66309,  0.16614,  1.00, -0.04642,  0.05872
5345, 1256, -0.10899, -1.57095E-17,  0.27724, -0.23413,  0.94775, -0.2168,  0.00, -0.94092, -0.2771, -0.19482,  1.00, -0.03326,  0.07587
5346, 1257, -0.09326,  0.00157,  0.267, -0.35767,  0.69336, -0.62549,  0.00, -0.875, -0.48291, -0.03494,  1.00, -0.0481,  0.06009
